ACARIGUA/OSWALDO;SVAC;&;80427;09;33N;069;13W;225;X;7;VE
BARCELONA/GEN^JO;SVBC;&;80419;10;07N;064;40W;7;X;T;6;VE
BARINAS^^^^^^^^^;SVBI;&;80440;08;37N;070;13W;204;X;7;VE
EL^LIBERTADOR^(A;SVBL;&;&;10;10N;067;32W;442;X;7;VE
BARQUISIMETO^(MI;SVBM;&;80410;10;03N;069;22W;614;X;T;7;VE
MARISCAL^SUCRE(M;SVBS;&;80413;10;15N;067;39W;437;X;7;VE
CIUDAD^BOLIVAR^^;SVCB;&;80444;08;09N;063;32W;48;X;7;VE
CALABOZO^^^^^^^^;SVCL;&;80442;08;55N;067;25W;101;X;7;VE
CANAIMA^ARPT^^^^;SVCN;&;&;06;14N;062;51W;442;X;8;VE
CARUPANO/GEN.^JO;SVCP;&;&;10;40N;063;16W;10;X;7;VE
CORO/JOSE^LEONAR;SVCR;&;80403;11;25N;069;40W;17;X;7;VE
CARACAS/OSCAR^MA;SVCS;&;&;10;18N;066;49W;654;X;7;VE
CUMANA/ANTONIO^J;SVCU;&;80420;10;27N;064;08W;4;X;7;VE
CARRIZAL^^^^^^^^;SVCZ;&;&;09;22N;066;55W;160;X;9;VE
CARACAS/LA^CARLO;SVFM;&;80416;10;29N;066;50W;835;X;7;VE
GUASDUALITO^^^^^;SVGD;&;80448;07;13N;070;45W;131;X;7;VE
GUIRIA^^^^^^^^^^;SVGI;&;80423;10;34N;062;19W;14;X;7;VE
GUANARE^^^^^^^^^;SVGU;&;80428;09;02N;069;45W;163;X;7;VE
HIGUEROTE^^^^^^^;SVHG;&;&;10;28N;066;05W;4;X;7;VE
PARAGUANA/JOSEFA;SVJC;&;&;11;46N;070;09W;23;X;T;7;VE
SAN^JUAN^LOS^MOR;SVJM;&;80431;09;55N;067;23W;429;X;7;VE
LA^FRIA^^^^^^^^^;SVLF;&;&;08;15N;072;16W;98;X;7;VE
LA^ORCHILA^ISL(M;SVLO;&;80405;11;48N;066;10W;3;X;7;VE
MARACAIBO/LA^CHI;SVMC;&;80407;10;34N;071;43W;65;X;T;6;VE
MERIDA/ALBERTO^C;SVMD;&;80438;08;35N;071;10W;1498;X;7;VE
MARGARITA/DEL^CA;SVMG;&;&;10;55N;063;58W;23;X;T;6;VE
CARACAS/S.^BOLIV;SVMI;&;80415;10;35N;067;00W;48;X;T;6;VE
MENE^GRANDE^^^^^;SVMN;&;80425;09;49N;070;55W;28;X;7;VE
METROPOLITANO^(P;SVMP;&;&;10;07N;066;46W;175;X;7;VE
MATURIN^^^^^^^^^;SVMT;&;80435;09;45N;063;10W;66;X;7;VE
PUERTO^AYACUCHO^;SVPA;&;80457;05;37N;067;36W;74;X;7;VE
PUERTO^CABELLO(M;SVPC;&;80412;10;29N;068;04W;2;X;7;VE
PARAMILLO^(PRIVA;SVPM;&;&;07;47N;072;12W;1000;X;7;VE
GUAYANA/MANUEL^C;SVPR;&;&;08;17N;062;46W;144;X;7;VE
SAN^ANTONIO^TACH;SVSA;&;80447;07;50N;072;27W;378;X;T;7;VE
SANTA^ELENA^UAIR;SVSE;&;80462;04;35N;061;07W;907;X;7;VE
SANTO^DOMINGO/MA;SVSO;&;80475;07;34N;072;02W;327;X;7;VE
SAN^FELIPE^^^^^^;SVSP;&;&;10;16N;068;45W;232;X;7;VE
SAN^FERNANDO^APU;SVSR;&;80450;07;54N;067;25W;48;X;7;VE
SAN^TOME^(PRIVAT;SVST;&;&;08;56N;064;09W;262;X;7;VE
SANTA^BARBARA^ZU;SVSZ;&;&;08;58N;071;57W;10;X;7;VE
TUMEREMO^^^^^^^^;SVTM;&;80453;07;17N;061;27W;181;X;7;VE
TEMBLADOR^(PRIVA;SVTR;&;80478;09;01N;062;37W;30;X;7;VE
ZIM^VALENCIA^INT;SVVA;&;80472;10;09N;067;55W;431;X;T;6;VE
EL^VIGIA/PEREZ^A;SVVG;&;&;08;37N;071;40W;100;X;7;VE
VALERA/DR.^ANTON;SVVL;&;80426;09;20N;070;35W;575;X;7;VE
VALLE^DE^LA^PASC;SVVP;&;80434;09;13N;066;01W;125;X;7;VE
CARRIZAL^^^^^^^^;MVCZ;&;80432;09;25N;066;55W;161;Z;7;VE
MENE^GRANDE^^^^^;MVMN;&;&;09;49N;070;55W;28;Z;7;VE
PORLAMAR^DEL^CA^;MVPQ;&;80421;10;55N;063;58W;19;Z;7;VE
TEMBLADOR^^^^^^^;MVTR;&;&;09;01N;062;37W;30;Z;7;VE
